LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,FULL_SCHOOL_ID,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT
2017-18,MUSCOGEE COUNTY,DAVIS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DAVIS ELEMENTARY SCHOOL,7064056.0,Teachers,High Poverty,35.5,4.2,12
2017-18,MUSCOGEE COUNTY,DAVIS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DAVIS ELEMENTARY SCHOOL,7064056.0,Teachers,Total,35.5,4.2,12
2017-18,MUSCOGEE COUNTY,DAWSON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DAWSON ELEMENTARY SCHOOL,7065056.0,Teachers,High Poverty,19.0,0.4,2
2017-18,MUSCOGEE COUNTY,DAWSON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DAWSON ELEMENTARY SCHOOL,7065056.0,Teachers,Total,19.0,0.4,2
2017-18,MUSCOGEE COUNTY,DIMON ELEMENTARY,MUSCOGEE COUNTY,DIMON ELEMENTARY,7061058.0,Teachers,Total,30.0,0.7,2
2017-18,MUSCOGEE COUNTY,DOROTHY HEIGHT ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DOROTHY HEIGHT ELEMENTARY SCHOOL,7060215.0,Teachers,High Poverty,47.2,6.1,13
2017-18,MUSCOGEE COUNTY,DOROTHY HEIGHT ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DOROTHY HEIGHT ELEMENTARY SCHOOL,7060215.0,Teachers,Total,47.2,6.1,13
2017-18,MUSCOGEE COUNTY,DOUBLE CHURCHES ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DOUBLE CHURCHES ELEMENTARY SCHOOL,7062058.0,Teachers,Low Poverty,40.5,1.1,3
2017-18,MUSCOGEE COUNTY,DOUBLE CHURCHES ELEMENTARY SCHOOL,MUSCOGEE COUNTY,DOUBLE CHURCHES ELEMENTARY SCHOOL,7062058.0,Teachers,Total,40.5,1.1,3
2017-18,MUSCOGEE COUNTY,DOUBLE CHURCHES MIDDLE SCHOOL,MUSCOGEE COUNTY,DOUBLE CHURCHES MIDDLE SCHOOL,7060401.0,Teachers,High Poverty,43.0,6.1,14
2017-18,MUSCOGEE COUNTY,DOUBLE CHURCHES MIDDLE SCHOOL,MUSCOGEE COUNTY,DOUBLE CHURCHES MIDDLE SCHOOL,7060401.0,Teachers,Total,43.0,6.1,14
2017-18,MUSCOGEE COUNTY,DOWNTOWN ELEMENTARY MAGNET ACADEMY,MUSCOGEE COUNTY,DOWNTOWN ELEMENTARY MAGNET ACADEMY,7060296.0,Teachers,High Poverty,23.5,0.1,1
2017-18,MUSCOGEE COUNTY,DOWNTOWN ELEMENTARY MAGNET ACADEMY,MUSCOGEE COUNTY,DOWNTOWN ELEMENTARY MAGNET ACADEMY,7060296.0,Teachers,Total,23.5,0.1,1
2017-18,MUSCOGEE COUNTY,EAGLE RIDGE ACADEMY,MUSCOGEE COUNTY,EAGLE RIDGE ACADEMY,7060108.0,Teachers,Total,53.0,1.3,2
2017-18,MUSCOGEE COUNTY,EARLY COLLEGE ACADEMY OF COLUMBUS AT WAVERLY TERRACE,MUSCOGEE COUNTY,EARLY COLLEGE ACADEMY OF COLUMBUS AT WAVERLY TERRACE,7060112.0,Teachers,High Poverty,15.0,2.6,17
2017-18,MUSCOGEE COUNTY,EARLY COLLEGE ACADEMY OF COLUMBUS AT WAVERLY TERRACE,MUSCOGEE COUNTY,EARLY COLLEGE ACADEMY OF COLUMBUS AT WAVERLY TERRACE,7060112.0,Teachers,Total,15.0,2.6,17
2017-18,MUSCOGEE COUNTY,EAST COLUMBUS MAGNET ACADEMY,MUSCOGEE COUNTY,EAST COLUMBUS MAGNET ACADEMY,7060301.0,Teachers,High Poverty,46.8,12.1,26
2017-18,MUSCOGEE COUNTY,EAST COLUMBUS MAGNET ACADEMY,MUSCOGEE COUNTY,EAST COLUMBUS MAGNET ACADEMY,7060301.0,Teachers,Total,46.8,12.1,26
2017-18,MUSCOGEE COUNTY,EDDY MIDDLE SCHOOL,MUSCOGEE COUNTY,EDDY MIDDLE SCHOOL,7065058.0,Teachers,High Poverty,36.9,7.5,20
2017-18,MUSCOGEE COUNTY,EDDY MIDDLE SCHOOL,MUSCOGEE COUNTY,EDDY MIDDLE SCHOOL,7065058.0,Teachers,Total,36.9,7.5,20
2017-18,MUSCOGEE COUNTY,FORREST ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,FORREST ROAD ELEMENTARY SCHOOL,7063060.0,Teachers,High Poverty,42.0,4.7,11
2017-18,MUSCOGEE COUNTY,FORREST ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,FORREST ROAD ELEMENTARY SCHOOL,7063060.0,Teachers,Total,42.0,4.7,11
2017-18,MUSCOGEE COUNTY,FORT MIDDLE SCHOOL,MUSCOGEE COUNTY,FORT MIDDLE SCHOOL,7060178.0,Teachers,High Poverty,45.7,13.9,30
2017-18,MUSCOGEE COUNTY,FORT MIDDLE SCHOOL,MUSCOGEE COUNTY,FORT MIDDLE SCHOOL,7060178.0,Teachers,Total,45.7,13.9,30
2017-18,MUSCOGEE COUNTY,FOX ELEMENTARY SCHOOL,MUSCOGEE COUNTY,FOX ELEMENTARY SCHOOL,7060102.0,Teachers,High Poverty,25.0,0.0,0
2017-18,MUSCOGEE COUNTY,FOX ELEMENTARY SCHOOL,MUSCOGEE COUNTY,FOX ELEMENTARY SCHOOL,7060102.0,Teachers,Total,25.0,0.0,0
2017-18,MUSCOGEE COUNTY,GENTIAN ELEMENTARY SCHOOL,MUSCOGEE COUNTY,GENTIAN ELEMENTARY SCHOOL,7065060.0,Teachers,High Poverty,31.0,1.0,3
2017-18,MUSCOGEE COUNTY,GENTIAN ELEMENTARY SCHOOL,MUSCOGEE COUNTY,GENTIAN ELEMENTARY SCHOOL,7065060.0,Teachers,Total,31.0,1.0,3
2017-18,MUSCOGEE COUNTY,GEORGETOWN ELEMENTARY SCHOOL,MUSCOGEE COUNTY,GEORGETOWN ELEMENTARY SCHOOL,7061062.0,Teachers,High Poverty,35.0,1.8,5
2017-18,MUSCOGEE COUNTY,GEORGETOWN ELEMENTARY SCHOOL,MUSCOGEE COUNTY,GEORGETOWN ELEMENTARY SCHOOL,7061062.0,Teachers,Total,35.0,1.8,5
2017-18,MUSCOGEE COUNTY,HANNAN ELEMENTARY,MUSCOGEE COUNTY,HANNAN ELEMENTARY,7060191.0,Teachers,High Poverty,35.0,6.4,18
2017-18,MUSCOGEE COUNTY,HANNAN ELEMENTARY,MUSCOGEE COUNTY,HANNAN ELEMENTARY,7060191.0,Teachers,Total,35.0,6.4,18
2017-18,MUSCOGEE COUNTY,HARDAWAY HIGH SCHOOL,MUSCOGEE COUNTY,HARDAWAY HIGH SCHOOL,7062062.0,Teachers,High Poverty,88.4,11.5,13
2017-18,MUSCOGEE COUNTY,HARDAWAY HIGH SCHOOL,MUSCOGEE COUNTY,HARDAWAY HIGH SCHOOL,7062062.0,Teachers,Total,88.4,11.5,13
2017-18,MUSCOGEE COUNTY,JOHNSON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,JOHNSON ELEMENTARY SCHOOL,7064062.0,Teachers,High Poverty,34.5,5.0,15
2017-18,MUSCOGEE COUNTY,JOHNSON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,JOHNSON ELEMENTARY SCHOOL,7064062.0,Teachers,Total,34.5,5.0,15
2017-18,MUSCOGEE COUNTY,JORDAN VOCATIONAL HIGH SCHOOL,MUSCOGEE COUNTY,JORDAN VOCATIONAL HIGH SCHOOL,7065062.0,Teachers,High Poverty,66.9,11.9,18
2017-18,MUSCOGEE COUNTY,JORDAN VOCATIONAL HIGH SCHOOL,MUSCOGEE COUNTY,JORDAN VOCATIONAL HIGH SCHOOL,7065062.0,Teachers,Total,66.9,11.9,18
2017-18,MUSCOGEE COUNTY,KENDRICK HIGH SCHOOL,MUSCOGEE COUNTY,KENDRICK HIGH SCHOOL,7061064.0,Teachers,High Poverty,74.9,15.4,21
2017-18,MUSCOGEE COUNTY,KENDRICK HIGH SCHOOL,MUSCOGEE COUNTY,KENDRICK HIGH SCHOOL,7061064.0,Teachers,Total,74.9,15.4,21
2017-18,MUSCOGEE COUNTY,KEY ELEMENTARY SCHOOL,MUSCOGEE COUNTY,KEY ELEMENTARY SCHOOL,7062064.0,Teachers,High Poverty,33.0,4.7,14
2017-18,MUSCOGEE COUNTY,KEY ELEMENTARY SCHOOL,MUSCOGEE COUNTY,KEY ELEMENTARY SCHOOL,7062064.0,Teachers,Total,33.0,4.7,14
2017-18,MUSCOGEE COUNTY,LONNIE JACKSON ACADEMY,MUSCOGEE COUNTY,LONNIE JACKSON ACADEMY,7064058.0,Teachers,High Poverty,37.5,1.2,3
2017-18,MUSCOGEE COUNTY,LONNIE JACKSON ACADEMY,MUSCOGEE COUNTY,LONNIE JACKSON ACADEMY,7064058.0,Teachers,Total,37.5,1.2,3
2017-18,MUSCOGEE COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",MUSCOGEE COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",7060200.0,Teachers,High Poverty,39.3,4.3,11
2017-18,MUSCOGEE COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",MUSCOGEE COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",7060200.0,Teachers,Total,39.3,4.3,11
2017-18,MUSCOGEE COUNTY,MATHEWS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MATHEWS ELEMENTARY SCHOOL,7064064.0,Teachers,Low Poverty,48.0,0.0,0
2017-18,MUSCOGEE COUNTY,MATHEWS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MATHEWS ELEMENTARY SCHOOL,7064064.0,Teachers,Total,48.0,0.0,0
2017-18,MUSCOGEE COUNTY,MIDLAND ACADEMY,MUSCOGEE COUNTY,MIDLAND ACADEMY,7060501.0,Teachers,High Poverty,38.8,0.3,1
2017-18,MUSCOGEE COUNTY,MIDLAND ACADEMY,MUSCOGEE COUNTY,MIDLAND ACADEMY,7060501.0,Teachers,Total,38.8,0.3,1
2017-18,MUSCOGEE COUNTY,MIDLAND MIDDLE SCHOOL,MUSCOGEE COUNTY,MIDLAND MIDDLE SCHOOL,7060100.0,Teachers,Total,38.4,4.7,12
2017-18,MUSCOGEE COUNTY,NORTH COLUMBUS ELEMENTARY,MUSCOGEE COUNTY,NORTH COLUMBUS ELEMENTARY,7060104.0,Teachers,Total,44.0,1.1,3
2017-18,MUSCOGEE COUNTY,NORTHSIDE HIGH SCHOOL,MUSCOGEE COUNTY,NORTHSIDE HIGH SCHOOL,7060203.0,Teachers,Low Poverty,100.0,16.8,17
2017-18,MUSCOGEE COUNTY,NORTHSIDE HIGH SCHOOL,MUSCOGEE COUNTY,NORTHSIDE HIGH SCHOOL,7060203.0,Teachers,Total,100.0,16.8,17
2017-18,MUSCOGEE COUNTY,RAINEY MCCULLERS SCHOOL OF THE ARTS,MUSCOGEE COUNTY,RAINEY MCCULLERS SCHOOL OF THE ARTS,7060502.0,Teachers,Total,30.5,4.2,14
2017-18,MUSCOGEE COUNTY,REESE ROAD LEADERSHIP ACADEMY,MUSCOGEE COUNTY,REESE ROAD LEADERSHIP ACADEMY,7061066.0,Teachers,High Poverty,38.2,4.1,11
2017-18,MUSCOGEE COUNTY,REESE ROAD LEADERSHIP ACADEMY,MUSCOGEE COUNTY,REESE ROAD LEADERSHIP ACADEMY,7061066.0,Teachers,Total,38.2,4.1,11
2017-18,MUSCOGEE COUNTY,RICHARDS MIDDLE SCHOOL,MUSCOGEE COUNTY,RICHARDS MIDDLE SCHOOL,7062066.0,Teachers,High Poverty,52.5,10.0,19
2017-18,MUSCOGEE COUNTY,RICHARDS MIDDLE SCHOOL,MUSCOGEE COUNTY,RICHARDS MIDDLE SCHOOL,7062066.0,Teachers,Total,52.5,10.0,19
2017-18,MUSCOGEE COUNTY,RIGDON ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,RIGDON ROAD ELEMENTARY SCHOOL,7063066.0,Teachers,High Poverty,45.0,1.6,3
2017-18,MUSCOGEE COUNTY,RIGDON ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,RIGDON ROAD ELEMENTARY SCHOOL,7063066.0,Teachers,Total,45.0,1.6,3
2017-18,MUSCOGEE COUNTY,RIVER ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,RIVER ROAD ELEMENTARY SCHOOL,7064066.0,Teachers,High Poverty,31.5,0.3,1
2017-18,MUSCOGEE COUNTY,RIVER ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,RIVER ROAD ELEMENTARY SCHOOL,7064066.0,Teachers,Total,31.5,0.3,1
2017-18,MUSCOGEE COUNTY,ROTHSCHILD LEADERSHIP ACADEMY SCHOOL,MUSCOGEE COUNTY,ROTHSCHILD LEADERSHIP ACADEMY SCHOOL,7062067.0,Teachers,High Poverty,46.4,8.2,18
2017-18,MUSCOGEE COUNTY,ROTHSCHILD LEADERSHIP ACADEMY SCHOOL,MUSCOGEE COUNTY,ROTHSCHILD LEADERSHIP ACADEMY SCHOOL,7062067.0,Teachers,Total,46.4,8.2,18
2017-18,MUSCOGEE COUNTY,SHAW HIGH SCHOOL,MUSCOGEE COUNTY,SHAW HIGH SCHOOL,7060278.0,Teachers,High Poverty,88.9,18.3,21
2017-18,MUSCOGEE COUNTY,SHAW HIGH SCHOOL,MUSCOGEE COUNTY,SHAW HIGH SCHOOL,7060278.0,Teachers,Total,88.9,18.3,21
2017-18,MUSCOGEE COUNTY,SOUTH COLUMBUS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,SOUTH COLUMBUS ELEMENTARY SCHOOL,7064067.0,Teachers,High Poverty,44.8,9.2,21
2017-18,MUSCOGEE COUNTY,SOUTH COLUMBUS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,SOUTH COLUMBUS ELEMENTARY SCHOOL,7064067.0,Teachers,Total,44.8,9.2,21
2017-18,MUSCOGEE COUNTY,SPENCER HIGH SCHOOL,MUSCOGEE COUNTY,SPENCER HIGH SCHOOL,7060378.0,Teachers,High Poverty,63.5,9.6,15
2017-18,MUSCOGEE COUNTY,SPENCER HIGH SCHOOL,MUSCOGEE COUNTY,SPENCER HIGH SCHOOL,7060378.0,Teachers,Total,63.5,9.6,15
2017-18,MUSCOGEE COUNTY,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,MUSCOGEE COUNTY,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,7063068.0,Teachers,High Poverty,26.0,1.0,4
2017-18,MUSCOGEE COUNTY,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,MUSCOGEE COUNTY,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,7063068.0,Teachers,Total,26.0,1.0,4
2017-18,MUSCOGEE COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,MUSCOGEE COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,7060204.0,Teachers,Low Poverty,46.5,6.7,14
2017-18,MUSCOGEE COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,MUSCOGEE COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,7060204.0,Teachers,Total,46.5,6.7,14
2017-18,MUSCOGEE COUNTY,WADDELL ELEMENTARY SCHOOL,MUSCOGEE COUNTY,WADDELL ELEMENTARY SCHOOL,7063069.0,Teachers,Total,34.5,1.1,3
2017-18,MUSCOGEE COUNTY,WESLEY HEIGHTS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,WESLEY HEIGHTS ELEMENTARY SCHOOL,7065069.0,Teachers,High Poverty,30.0,0.6,2
2017-18,MUSCOGEE COUNTY,WESLEY HEIGHTS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,WESLEY HEIGHTS ELEMENTARY SCHOOL,7065069.0,Teachers,Total,30.0,0.6,2
2017-18,MUSCOGEE COUNTY,WYNNTON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,WYNNTON ELEMENTARY SCHOOL,7064070.0,Teachers,High Poverty,34.0,2.1,6
2017-18,MUSCOGEE COUNTY,WYNNTON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,WYNNTON ELEMENTARY SCHOOL,7064070.0,Teachers,Total,34.0,2.1,6
2017-18,NEWTON COUNTY,ALCOVY HIGH SCHOOL,NEWTON COUNTY,ALCOVY HIGH SCHOOL,7070206.0,Teachers,Total,151.2,12.8,8
2017-18,NEWTON COUNTY,CLEMENTS MIDDLE SCHOOL,NEWTON COUNTY,CLEMENTS MIDDLE SCHOOL,7070117.0,Teachers,Total,54.5,4.7,9
2017-18,NEWTON COUNTY,COUSINS MIDDLE SCHOOL,NEWTON COUNTY,COUSINS MIDDLE SCHOOL,7070196.0,Teachers,Total,58.5,6.5,11
2017-18,NEWTON COUNTY,EAST NEWTON ELEMENTARY SCHOOL,NEWTON COUNTY,EAST NEWTON ELEMENTARY SCHOOL,7071050.0,Teachers,Total,39.3,1.1,3
2017-18,NEWTON COUNTY,EASTSIDE HIGH SCHOOL,NEWTON COUNTY,EASTSIDE HIGH SCHOOL,7070295.0,Teachers,Low Poverty,135.1,9.1,7
2017-18,NEWTON COUNTY,EASTSIDE HIGH SCHOOL,NEWTON COUNTY,EASTSIDE HIGH SCHOOL,7070295.0,Teachers,Total,135.1,9.1,7
2017-18,NEWTON COUNTY,FAIRVIEW ELEMENTARY,NEWTON COUNTY,FAIRVIEW ELEMENTARY,7070124.0,Teachers,Total,37.8,0.0,0
2017-18,NEWTON COUNTY,FLINT HILL ELEMENTARY,NEWTON COUNTY,FLINT HILL ELEMENTARY,7070122.0,Teachers,Total,78.0,3.3,4
2017-18,NEWTON COUNTY,HEARD-MIXON ELEMENTARY SCHOOL,NEWTON COUNTY,HEARD-MIXON ELEMENTARY SCHOOL,7074550.0,Teachers,Total,35.7,1.8,5
2017-18,NEWTON COUNTY,INDIAN CREEK MIDDLE SCHOOL,NEWTON COUNTY,INDIAN CREEK MIDDLE SCHOOL,7070398.0,Teachers,Total,67.5,7.0,10
2017-18,NEWTON COUNTY,LIBERTY MIDDLE SCHOOL,NEWTON COUNTY,LIBERTY MIDDLE SCHOOL,7070114.0,Teachers,Total,64.5,8.0,12
2017-18,NEWTON COUNTY,LIVE OAK ELEMENTARY,NEWTON COUNTY,LIVE OAK ELEMENTARY,7070115.0,Teachers,Total,74.7,2.6,4
2017-18,NEWTON COUNTY,LIVINGSTON ELEMENTARY SCHOOL,NEWTON COUNTY,LIVINGSTON ELEMENTARY SCHOOL,7073050.0,Teachers,Total,37.3,1.0,3
2017-18,NEWTON COUNTY,MANSFIELD ELEMENTARY SCHOOL,NEWTON COUNTY,MANSFIELD ELEMENTARY SCHOOL,7074050.0,Teachers,Total,36.0,0.5,1
2017-18,NEWTON COUNTY,MIDDLE RIDGE ELEMENTARY SCHOOL,NEWTON COUNTY,MIDDLE RIDGE ELEMENTARY SCHOOL,7070198.0,Teachers,Total,55.0,0.9,2
2017-18,NEWTON COUNTY,NEWTON COUNTY THEME SCHOOL AT FICQUETT,NEWTON COUNTY,NEWTON COUNTY THEME SCHOOL AT FICQUETT,7070123.0,Teachers,Low Poverty,57.5,2.2,4
2017-18,NEWTON COUNTY,NEWTON COUNTY THEME SCHOOL AT FICQUETT,NEWTON COUNTY,NEWTON COUNTY THEME SCHOOL AT FICQUETT,7070123.0,Teachers,Total,57.5,2.2,4
2017-18,NEWTON COUNTY,NEWTON HIGH SCHOOL,NEWTON COUNTY,NEWTON HIGH SCHOOL,7070173.0,Teachers,Total,173.9,30.8,18
2017-18,NEWTON COUNTY,OAK HILL ELEMENTARY SCHOOL,NEWTON COUNTY,OAK HILL ELEMENTARY SCHOOL,7070102.0,Teachers,Total,48.8,1.7,3
2017-18,NEWTON COUNTY,PORTERDALE ELEMENTARY SCHOOL,NEWTON COUNTY,PORTERDALE ELEMENTARY SCHOOL,7075050.0,Teachers,Total,35.5,2.9,8
2017-18,NEWTON COUNTY,ROCKY PLAINS ELEMENTARY SCHOOL,NEWTON COUNTY,ROCKY PLAINS ELEMENTARY SCHOOL,7070106.0,Teachers,Total,44.0,1.5,3
2017-18,NEWTON COUNTY,SOUTH SALEM ELEMENTARY SCHOOL,NEWTON COUNTY,SOUTH SALEM ELEMENTARY SCHOOL,7070111.0,Teachers,Total,61.0,3.3,5
2017-18,NEWTON COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,NEWTON COUNTY,VETERANS MEMORIAL MIDDLE SCHOOL,7070101.0,Teachers,Total,55.5,9.8,18
2017-18,NEWTON COUNTY,WEST NEWTON ELEMENTARY SCHOOL,NEWTON COUNTY,WEST NEWTON ELEMENTARY SCHOOL,7070298.0,Teachers,Total,54.0,2.5,5
2017-18,OCONEE COUNTY,COLHAM FERRY ELEMENTARY SCHOOL,OCONEE COUNTY,COLHAM FERRY ELEMENTARY SCHOOL,7083050.0,Teachers,Low Poverty,39.0,0.4,1
2017-18,OCONEE COUNTY,COLHAM FERRY ELEMENTARY SCHOOL,OCONEE COUNTY,COLHAM FERRY ELEMENTARY SCHOOL,7083050.0,Teachers,Total,39.0,0.4,1
2017-18,OCONEE COUNTY,HIGH SHOALS ELEMENTARY SCHOOL,OCONEE COUNTY,HIGH SHOALS ELEMENTARY SCHOOL,7080110.0,Teachers,Low Poverty,39.0,2.4,6
2017-18,OCONEE COUNTY,HIGH SHOALS ELEMENTARY SCHOOL,OCONEE COUNTY,HIGH SHOALS ELEMENTARY SCHOOL,7080110.0,Teachers,Total,39.0,2.4,6
2017-18,OCONEE COUNTY,MALCOM BRIDGE ELEMENTARY SCHOOL,OCONEE COUNTY,MALCOM BRIDGE ELEMENTARY SCHOOL,7080197.0,Teachers,Low Poverty,45.0,4.8,11
2017-18,OCONEE COUNTY,MALCOM BRIDGE ELEMENTARY SCHOOL,OCONEE COUNTY,MALCOM BRIDGE ELEMENTARY SCHOOL,7080197.0,Teachers,Total,45.0,4.8,11
2017-18,OCONEE COUNTY,MALCOM BRIDGE MIDDLE SCHOOL,OCONEE COUNTY,MALCOM BRIDGE MIDDLE SCHOOL,7080198.0,Teachers,Low Poverty,64.5,7.6,12
2017-18,OCONEE COUNTY,MALCOM BRIDGE MIDDLE SCHOOL,OCONEE COUNTY,MALCOM BRIDGE MIDDLE SCHOOL,7080198.0,Teachers,Total,64.5,7.6,12
2017-18,OCONEE COUNTY,NORTH OCONEE HIGH SCHOOL,OCONEE COUNTY,NORTH OCONEE HIGH SCHOOL,7080105.0,Teachers,Low Poverty,136.3,9.1,7
2017-18,OCONEE COUNTY,NORTH OCONEE HIGH SCHOOL,OCONEE COUNTY,NORTH OCONEE HIGH SCHOOL,7080105.0,Teachers,Total,136.3,9.1,7
2017-18,OCONEE COUNTY,OCONEE COUNTY ELEMENTARY SCHOOL,OCONEE COUNTY,OCONEE COUNTY ELEMENTARY SCHOOL,7081050.0,Teachers,Low Poverty,32.5,2.7,8
2017-18,OCONEE COUNTY,OCONEE COUNTY ELEMENTARY SCHOOL,OCONEE COUNTY,OCONEE COUNTY ELEMENTARY SCHOOL,7081050.0,Teachers,Total,32.5,2.7,8
2017-18,OCONEE COUNTY,OCONEE COUNTY HIGH SCHOOL,OCONEE COUNTY,OCONEE COUNTY HIGH SCHOOL,7080293.0,Teachers,Low Poverty,92.8,5.9,6
2017-18,OCONEE COUNTY,OCONEE COUNTY HIGH SCHOOL,OCONEE COUNTY,OCONEE COUNTY HIGH SCHOOL,7080293.0,Teachers,Total,92.8,5.9,6
2017-18,OCONEE COUNTY,OCONEE COUNTY MIDDLE SCHOOL,OCONEE COUNTY,OCONEE COUNTY MIDDLE SCHOOL,7080193.0,Teachers,Low Poverty,67.3,11.5,17
2017-18,OCONEE COUNTY,OCONEE COUNTY MIDDLE SCHOOL,OCONEE COUNTY,OCONEE COUNTY MIDDLE SCHOOL,7080193.0,Teachers,Total,67.3,11.5,17
2017-18,OCONEE COUNTY,OCONEE COUNTY PRIMARY SCHOOL,OCONEE COUNTY,OCONEE COUNTY PRIMARY SCHOOL,7080188.0,Teachers,Low Poverty,32.5,0.5,2
2017-18,OCONEE COUNTY,OCONEE COUNTY PRIMARY SCHOOL,OCONEE COUNTY,OCONEE COUNTY PRIMARY SCHOOL,7080188.0,Teachers,Total,32.5,0.5,2
2017-18,OCONEE COUNTY,ROCKY BRANCH ELEMENTARY SCHOOL,OCONEE COUNTY,ROCKY BRANCH ELEMENTARY SCHOOL,7080103.0,Teachers,Low Poverty,51.0,7.5,15
2017-18,OCONEE COUNTY,ROCKY BRANCH ELEMENTARY SCHOOL,OCONEE COUNTY,ROCKY BRANCH ELEMENTARY SCHOOL,7080103.0,Teachers,Total,51.0,7.5,15
2017-18,OGLETHORPE COUNTY,OGLETHORPE COUNTY ELEMENTARY SCHOOL,OGLETHORPE COUNTY,OGLETHORPE COUNTY ELEMENTARY SCHOOL,7090198.0,Teachers,Total,38.3,1.0,3
2017-18,OGLETHORPE COUNTY,OGLETHORPE COUNTY HIGH SCHOOL,OGLETHORPE COUNTY,OGLETHORPE COUNTY HIGH SCHOOL,7092050.0,Teachers,Total,53.9,4.0,7
2017-18,OGLETHORPE COUNTY,OGLETHORPE COUNTY MIDDLE SCHOOL,OGLETHORPE COUNTY,OGLETHORPE COUNTY MIDDLE SCHOOL,7090112.0,Teachers,Total,40.4,2.8,7
2017-18,OGLETHORPE COUNTY,OGLETHORPE COUNTY PRIMARY SCHOOL,OGLETHORPE COUNTY,OGLETHORPE COUNTY PRIMARY SCHOOL,7090298.0,Teachers,Total,42.7,2.8,7
2017-18,PAULDING COUNTY,ALLGOOD ELEMENTARY SCHOOL,PAULDING COUNTY,ALLGOOD ELEMENTARY SCHOOL,7100299.0,Teachers,Total,52.0,1.2,2
2017-18,PAULDING COUNTY,BESSIE L. BAGGETT ELEMENTARY,PAULDING COUNTY,BESSIE L. BAGGETT ELEMENTARY,7100103.0,Teachers,Total,42.0,2.2,5
2017-18,PAULDING COUNTY,BURNT HICKORY ELEMENTARY SCHOOL,PAULDING COUNTY,BURNT HICKORY ELEMENTARY SCHOOL,7100110.0,Teachers,Low Poverty,59.5,9.9,17
2017-18,PAULDING COUNTY,BURNT HICKORY ELEMENTARY SCHOOL,PAULDING COUNTY,BURNT HICKORY ELEMENTARY SCHOOL,7100110.0,Teachers,Total,59.5,9.9,17
2017-18,PAULDING COUNTY,C. A. ROBERTS ELEMENTARY SCHOOL,PAULDING COUNTY,C. A. ROBERTS ELEMENTARY SCHOOL,7100199.0,Teachers,Low Poverty,45.0,3.3,7
2017-18,PAULDING COUNTY,C. A. ROBERTS ELEMENTARY SCHOOL,PAULDING COUNTY,C. A. ROBERTS ELEMENTARY SCHOOL,7100199.0,Teachers,Total,45.0,3.3,7
2017-18,PAULDING COUNTY,CARL SCOGGINS SR. MIDDLE SCHOOL,PAULDING COUNTY,CARL SCOGGINS SR. MIDDLE SCHOOL,7100410.0,Teachers,Total,43.3,0.7,2
2017-18,PAULDING COUNTY,CONNIE DUGAN ELEMENTARY SCHOOL,PAULDING COUNTY,CONNIE DUGAN ELEMENTARY SCHOOL,7100304.0,Teachers,Total,47.0,0.0,0
2017-18,PAULDING COUNTY,DALLAS ELEMENTARY SCHOOL,PAULDING COUNTY,DALLAS ELEMENTARY SCHOOL,7101050.0,Teachers,Total,29.0,0.6,2
