LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Oconee County,North Oconee High School,Teachers,Low Poverty,136.3,86.2,63,7080105,North Oconee High School,100
2017-18,Oconee County,North Oconee High School,Teachers,Total,136.3,86.2,63,7080105,North Oconee High School,100
2017-18,Oconee County,Oconee County Elementary School,Leaders,Low Poverty,2.0,1.0,50,7081050,Oconee County Elementary School,100
2017-18,Oconee County,Oconee County Elementary School,Teachers,Low Poverty,32.5,10.0,31,7081050,Oconee County Elementary School,100
2017-18,Oconee County,Oconee County Elementary School,Teachers,Total,32.5,10.0,31,7081050,Oconee County Elementary School,100
2017-18,Oconee County,Oconee County High School,Leaders,Low Poverty,4.0,1.0,25,7080293,Oconee County High School,100
2017-18,Oconee County,Oconee County High School,Teachers,Low Poverty,92.8,55.8,60,7080293,Oconee County High School,100
2017-18,Oconee County,Oconee County High School,Teachers,Total,92.8,55.8,60,7080293,Oconee County High School,100
2017-18,Oconee County,Oconee County Middle School,Leaders,Low Poverty,3.0,2.0,67,7080193,Oconee County Middle School,100
2017-18,Oconee County,Oconee County Middle School,Teachers,Low Poverty,67.3,35.0,52,7080193,Oconee County Middle School,100
2017-18,Oconee County,Oconee County Middle School,Teachers,Total,67.3,35.0,52,7080193,Oconee County Middle School,100
2017-18,Oconee County,Oconee County Primary School,Leaders,Low Poverty,2.0,1.0,50,7080188,Oconee County Primary School,100
2017-18,Oconee County,Oconee County Primary School,Teachers,Low Poverty,32.5,10.0,31,7080188,Oconee County Primary School,100
2017-18,Oconee County,Oconee County Primary School,Teachers,Total,32.5,10.0,31,7080188,Oconee County Primary School,100
2017-18,Oconee County,Oconee County- All Schools,Leaders,Low Poverty,26.0,10.0,38,7080293,Oconee County High School,84
2017-18,Oconee County,Oconee County- All Schools,Leaders,Total,26.0,10.0,38,7080293,Oconee County High School,84
2017-18,Oconee County,Oconee County- All Schools,Teachers,Low Poverty,552.4,249.2,45,7080293,Oconee County High School,84
2017-18,Oconee County,Oconee County- All Schools,Teachers,Total,552.4,249.2,45,7080293,Oconee County High School,84
2017-18,Oconee County,Rocky Branch Elementary School,Leaders,Low Poverty,2.0,0.0,0,7080103,Rocky Branch Elementary School,100
2017-18,Oconee County,Rocky Branch Elementary School,Teachers,Low Poverty,51.0,27.0,53,7080103,Rocky Branch Elementary School,100
2017-18,Oconee County,Rocky Branch Elementary School,Teachers,Total,51.0,27.0,53,7080103,Rocky Branch Elementary School,100
2017-18,Oglethorpe County,Oglethorpe County Elementary School,Leaders,Not Applicable,2.2,0.0,0,7090198,Oglethorpe County Elementary School,100
2017-18,Oglethorpe County,Oglethorpe County Elementary School,Teachers,Total,38.3,13.0,34,7090198,Oglethorpe County Elementary School,100
2017-18,Oglethorpe County,Oglethorpe County High School,Leaders,Not Applicable,2.9,0.5,17,7092050,Oglethorpe County High School,100
2017-18,Oglethorpe County,Oglethorpe County High School,Teachers,Total,53.9,30.6,57,7092050,Oglethorpe County High School,100
2017-18,Oglethorpe County,Oglethorpe County Middle School,Leaders,Not Applicable,2.2,1.1,49,7090112,Oglethorpe County Middle School,100
2017-18,Oglethorpe County,Oglethorpe County Middle School,Teachers,Total,40.4,11.0,27,7090112,Oglethorpe County Middle School,100
2017-18,Oglethorpe County,Oglethorpe County Primary School,Leaders,Not Applicable,2.2,0.0,0,7090298,Oglethorpe County Primary School,100
2017-18,Oglethorpe County,Oglethorpe County Primary School,Teachers,Total,42.7,14.0,33,7090298,Oglethorpe County Primary School,100
2017-18,Oglethorpe County,Oglethorpe County- All Schools,Leaders,Total,9.5,1.6,16,7092050,Oglethorpe County High School,86
2017-18,Oglethorpe County,Oglethorpe County- All Schools,Teachers,Total,173.1,65.5,38,7092050,Oglethorpe County High School,86
2017-18,Paulding County,Allgood Elementary School,Leaders,Not Applicable,3.0,0.0,0,6442050,Allgood Elementary School,100
2017-18,Paulding County,Allgood Elementary School,Teachers,Total,52.0,19.0,37,6442050,Allgood Elementary School,100
2017-18,Paulding County,Bessie L. Baggett Elementary,Leaders,Not Applicable,2.0,0.0,0,7100103,Bessie L. Baggett Elementary,100
2017-18,Paulding County,Bessie L. Baggett Elementary,Teachers,Total,42.0,10.0,24,7100103,Bessie L. Baggett Elementary,100
2017-18,Paulding County,Burnt Hickory Elementary School,Leaders,Low Poverty,3.0,1.0,33,7100110,Burnt Hickory Elementary School,100
2017-18,Paulding County,Burnt Hickory Elementary School,Teachers,Low Poverty,59.5,12.5,21,7100110,Burnt Hickory Elementary School,100
2017-18,Paulding County,Burnt Hickory Elementary School,Teachers,Total,59.5,12.5,21,7100110,Burnt Hickory Elementary School,100
2017-18,Paulding County,C. A. Roberts Elementary School,Leaders,Low Poverty,2.0,1.0,50,6671014,Roberts Elementary School,100
2017-18,Paulding County,C. A. Roberts Elementary School,Teachers,Low Poverty,45.0,10.0,22,6671014,Roberts Elementary School,100
2017-18,Paulding County,C. A. Roberts Elementary School,Teachers,Total,45.0,10.0,22,6671014,Roberts Elementary School,100
2017-18,Paulding County,Carl Scoggins Sr. Middle school,Leaders,Not Applicable,3.0,1.0,33,7100410,Carl Scoggins Sr. Middle school,100
2017-18,Paulding County,Carl Scoggins Sr. Middle school,Teachers,Total,43.3,10.0,23,7100410,Carl Scoggins Sr. Middle school,100
2017-18,Paulding County,Connie Dugan Elementary School,Leaders,Not Applicable,2.0,0.0,0,7100304,Connie Dugan Elementary School,100
2017-18,Paulding County,Connie Dugan Elementary School,Teachers,Total,47.0,10.0,21,7100304,Connie Dugan Elementary School,100
2017-18,Paulding County,Dallas Elementary School,Leaders,Not Applicable,2.0,0.0,0,7101050,Dallas Elementary School,100
2017-18,Paulding County,Dallas Elementary School,Teachers,Total,29.0,16.0,55,7101050,Dallas Elementary School,100
2017-18,Paulding County,East Paulding High School,Leaders,Low Poverty,4.8,0.0,0,7100292,East Paulding High School,100
2017-18,Paulding County,East Paulding High School,Teachers,Low Poverty,106.0,48.0,45,7100292,East Paulding High School,100
2017-18,Paulding County,East Paulding High School,Teachers,Total,106.0,48.0,45,7100292,East Paulding High School,100
2017-18,Paulding County,East Paulding Middle School,Leaders,Low Poverty,3.0,0.0,0,7100394,East Paulding Middle School,100
2017-18,Paulding County,East Paulding Middle School,Teachers,Low Poverty,54.5,13.0,24,7100394,East Paulding Middle School,100
2017-18,Paulding County,East Paulding Middle School,Teachers,Total,54.5,13.0,24,7100394,East Paulding Middle School,100
2017-18,Paulding County,Floyd L. Shelton Elementary School at Crossroad,Leaders,Low Poverty,3.0,0.0,0,7100194,Floyd L. Shelton Elementary School at Crossroad,100
2017-18,Paulding County,Floyd L. Shelton Elementary School at Crossroad,Teachers,Low Poverty,71.0,23.0,32,7100194,Floyd L. Shelton Elementary School at Crossroad,100
2017-18,Paulding County,Floyd L. Shelton Elementary School at Crossroad,Teachers,Total,71.0,23.0,32,7100194,Floyd L. Shelton Elementary School at Crossroad,100
2017-18,Paulding County,Hal Hutchens Elementary,Leaders,Not Applicable,2.0,0.0,0,7100310,Hal Hutchens Elementary,100
2017-18,Paulding County,Hal Hutchens Elementary,Teachers,Total,45.0,4.0,9,7100310,Hal Hutchens Elementary,100
2017-18,Paulding County,Herschel Jones Middle School,Leaders,Not Applicable,3.0,1.0,33,6670405,Jones Middle School,100
2017-18,Paulding County,Herschel Jones Middle School,Teachers,Total,44.5,16.0,36,6670405,Jones Middle School,100
2017-18,Paulding County,Hiram Elementary School,Leaders,Not Applicable,2.0,0.0,0,7105050,Hiram Elementary School,100
2017-18,Paulding County,Hiram Elementary School,Teachers,Total,50.5,15.0,30,7105050,Hiram Elementary School,100
2017-18,Paulding County,Hiram High School,Leaders,Not Applicable,4.8,2.0,42,7100101,Hiram High School,100
2017-18,Paulding County,Hiram High School,Teachers,Total,115.0,58.0,50,7100101,Hiram High School,100
2017-18,Paulding County,Irma C. Austin Middle School,Leaders,Low Poverty,3.0,0.0,0,7100404,Irma C. Austin Middle School,100
2017-18,Paulding County,Irma C. Austin Middle School,Teachers,Low Poverty,53.6,14.0,26,7100404,Irma C. Austin Middle School,100
2017-18,Paulding County,Irma C. Austin Middle School,Teachers,Total,53.6,14.0,26,7100404,Irma C. Austin Middle School,100
2017-18,Paulding County,J. A. Dobbins Middle School,Leaders,Not Applicable,3.0,1.0,33,7100297,J. A. Dobbins Middle School,100
2017-18,Paulding County,J. A. Dobbins Middle School,Teachers,Total,44.0,16.0,36,7100297,J. A. Dobbins Middle School,100
2017-18,Paulding County,Lena Mae Moses Middle School,Leaders,Low Poverty,2.0,0.0,0,7100201,Lena Mae Moses Middle School,100
2017-18,Paulding County,Lena Mae Moses Middle School,Teachers,Low Poverty,37.5,10.0,27,7100201,Lena Mae Moses Middle School,100
2017-18,Paulding County,Lena Mae Moses Middle School,Teachers,Total,37.5,10.0,27,7100201,Lena Mae Moses Middle School,100
2017-18,Paulding County,Lillian C. Poole Elementary School,Leaders,Not Applicable,2.0,1.0,50,7100104,Lillian C. Poole Elementary School,100
2017-18,Paulding County,Lillian C. Poole Elementary School,Teachers,Total,31.0,6.0,19,7100104,Lillian C. Poole Elementary School,100
2017-18,Paulding County,McGarity Elementary School,Leaders,Not Applicable,2.0,1.0,50,7100188,McGarity Elementary School,100
2017-18,Paulding County,McGarity Elementary School,Teachers,Total,39.5,13.0,33,7100188,McGarity Elementary School,100
2017-18,Paulding County,Nebo Elementary School,Leaders,Not Applicable,2.0,1.0,50,7100198,Nebo Elementary School,100
2017-18,Paulding County,Nebo Elementary School,Teachers,Total,42.5,7.0,16,7100198,Nebo Elementary School,100
2017-18,Paulding County,New Georgia Elementary School,Leaders,Not Applicable,2.0,0.0,0,7102052,New Georgia Elementary School,100
2017-18,Paulding County,New Georgia Elementary School,Teachers,Total,24.3,4.0,16,7102052,New Georgia Elementary School,100
2017-18,Paulding County,North Paulding High School,Leaders,Low Poverty,5.8,2.8,48,7100109,North Paulding High School,100
2017-18,Paulding County,North Paulding High School,Teachers,Low Poverty,135.4,65.0,48,7100109,North Paulding High School,100
2017-18,Paulding County,North Paulding High School,Teachers,Total,135.4,65.0,48,7100109,North Paulding High School,100
2017-18,Paulding County,Northside Elementary School,Leaders,Not Applicable,2.0,0.0,0,6382056,Northside Elementary School,100
2017-18,Paulding County,Northside Elementary School,Teachers,Total,30.5,6.0,20,6382056,Northside Elementary School,100
2017-18,Paulding County,P. B. Ritch Middle School,Leaders,Not Applicable,3.0,0.0,0,7100213,P. B. Ritch Middle School,100
2017-18,Paulding County,P. B. Ritch Middle School,Teachers,Total,44.0,14.0,32,7100213,P. B. Ritch Middle School,100
2017-18,Paulding County,Paulding County High School,Leaders,Not Applicable,5.8,2.0,35,7102552,Paulding County High School,100
2017-18,Paulding County,Paulding County High School,Teachers,Total,100.0,50.0,50,7102552,Paulding County High School,100
2017-18,Paulding County,Paulding County- All Schools,Leaders,Low Poverty,44.3,9.8,22,7102552,Paulding County High School,85
2017-18,Paulding County,Paulding County- All Schools,Leaders,Total,93.8,21.8,23,7102552,Paulding County High School,85
2017-18,Paulding County,Paulding County- All Schools,Teachers,Low Poverty,912.5,299.0,33,7102552,Paulding County High School,85
2017-18,Paulding County,Paulding County- All Schools,Teachers,Total,1791.0,582.0,32,7102552,Paulding County High School,85
2017-18,Paulding County,Roland W. Russom Elementary,Leaders,Low Poverty,2.0,1.0,50,7100204,Roland W. Russom Elementary,100
2017-18,Paulding County,Roland W. Russom Elementary,Teachers,Low Poverty,54.0,12.0,22,7100204,Roland W. Russom Elementary,100
2017-18,Paulding County,Roland W. Russom Elementary,Teachers,Total,54.0,12.0,22,7100204,Roland W. Russom Elementary,100
2017-18,Paulding County,Sam D. Panter Elementary School,Leaders,Not Applicable,2.0,1.0,50,7100197,Sam D. Panter Elementary School,100
2017-18,Paulding County,Sam D. Panter Elementary School,Teachers,Total,37.0,15.0,41,7100197,Sam D. Panter Elementary School,100
2017-18,Paulding County,Sammy McClure Sr. Middle School,Leaders,Low Poverty,4.0,2.0,50,7100108,Sammy McClure Sr. Middle School,100
2017-18,Paulding County,Sammy McClure Sr. Middle School,Teachers,Low Poverty,69.0,25.0,36,7100108,Sammy McClure Sr. Middle School,100
2017-18,Paulding County,Sammy McClure Sr. Middle School,Teachers,Total,69.0,25.0,36,7100108,Sammy McClure Sr. Middle School,100
2017-18,Paulding County,Sara M. Ragsdale Elementary,Leaders,Not Applicable,2.0,1.0,50,7100210,Sara M. Ragsdale Elementary,100
2017-18,Paulding County,Sara M. Ragsdale Elementary,Teachers,Total,43.0,15.0,35,7100210,Sara M. Ragsdale Elementary,100
2017-18,Paulding County,South Paulding High School,Leaders,Low Poverty,4.8,0.0,0,7100106,South Paulding High School,100
2017-18,Paulding County,South Paulding High School,Teachers,Low Poverty,110.4,49.0,44,7100106,South Paulding High School,100
2017-18,Paulding County,South Paulding High School,Teachers,Total,110.4,49.0,44,7100106,South Paulding High School,100
2017-18,Paulding County,South Paulding Middle School,Leaders,Low Poverty,2.0,0.0,0,7100192,South Paulding Middle School,100
2017-18,Paulding County,South Paulding Middle School,Teachers,Low Poverty,32.5,6.0,18,7100192,South Paulding Middle School,100
2017-18,Paulding County,South Paulding Middle School,Teachers,Total,32.5,6.0,18,7100192,South Paulding Middle School,100
2017-18,Paulding County,Union Elementary School,Leaders,Low Poverty,2.0,1.0,50,6110705,Union Elementary School,100
2017-18,Paulding County,Union Elementary School,Teachers,Low Poverty,31.0,6.0,19,6110705,Union Elementary School,100
2017-18,Paulding County,Union Elementary School,Teachers,Total,31.0,6.0,19,6110705,Union Elementary School,100
2017-18,Paulding County,WC Abney Elementary,Leaders,Low Poverty,3.0,1.0,33,7100113,WC Abney Elementary,100
2017-18,Paulding County,WC Abney Elementary,Teachers,Low Poverty,61.0,14.5,24,7100113,WC Abney Elementary,100
2017-18,Paulding County,WC Abney Elementary,Teachers,Total,61.0,14.5,24,7100113,WC Abney Elementary,100
2017-18,Peach County,Byron Elementary School,Leaders,Not Applicable,2.0,1.0,50,7111050,Byron Elementary School,100
2017-18,Peach County,Byron Elementary School,Teachers,Total,41.4,24.5,59,7111050,Byron Elementary School,100
2017-18,Peach County,Byron Middle School,Leaders,Not Applicable,2.0,0.0,0,7110197,Byron Middle School,100
2017-18,Peach County,Byron Middle School,Teachers,Total,34.0,17.2,51,7110197,Byron Middle School,100
2017-18,Peach County,Fort Valley Middle School,Leaders,Not Applicable,2.0,0.0,0,7110191,Fort Valley Middle School,100
2017-18,Peach County,Fort Valley Middle School,Teachers,Total,37.5,18.5,49,7110191,Fort Valley Middle School,100
2017-18,Peach County,Hunt Elementary School,Leaders,Not Applicable,2.7,1.8,64,7110210,Hunt Elementary School,100
2017-18,Peach County,Hunt Elementary School,Teachers,Total,46.2,32.5,70,7110210,Hunt Elementary School,100
2017-18,Peach County,Kay Road Elementary,Leaders,Not Applicable,2.0,1.0,50,7110110,Kay Road Elementary,100
2017-18,Peach County,Kay Road Elementary,Teachers,Total,41.8,20.0,48,7110110,Kay Road Elementary,100
2017-18,Peach County,Peach County High School,Leaders,Not Applicable,3.5,2.0,57,7112052,Peach County High School,100
2017-18,Peach County,Peach County High School,Teachers,Total,70.4,39.3,56,7112052,Peach County High School,100
2017-18,Peach County,Peach County- All Schools,Leaders,Total,14.3,5.8,40,7112052,Peach County High School,83
2017-18,Peach County,Peach County- All Schools,Teachers,Total,256.8,136.5,53,7112052,Peach County High School,83
2017-18,Pelham City,Pelham City Middle School,Leaders,High Poverty,2.0,0.0,0,7840201,Pelham City Middle School,100
2017-18,Pelham City,Pelham City Middle School,Teachers,High Poverty,27.1,14.0,52,7840201,Pelham City Middle School,100
2017-18,Pelham City,Pelham City Middle School,Teachers,Total,27.1,14.0,52,7840201,Pelham City Middle School,100
2017-18,Pelham City,Pelham City- All Schools,Leaders,High Poverty,7.2,3.1,43,7840201,Pelham City Middle School,79
2017-18,Pelham City,Pelham City- All Schools,Leaders,Total,7.2,3.1,43,7840201,Pelham City Middle School,79
2017-18,Pelham City,Pelham City- All Schools,Teachers,High Poverty,113.1,47.0,42,7840201,Pelham City Middle School,79
2017-18,Pelham City,Pelham City- All Schools,Teachers,Total,113.1,47.0,42,7840201,Pelham City Middle School,79
2017-18,Pelham City,Pelham Elementary School,Leaders,High Poverty,3.1,1.0,32,7843050,Pelham Elementary School,100
2017-18,Pelham City,Pelham Elementary School,Teachers,High Poverty,51.2,20.5,40,7843050,Pelham Elementary School,100
2017-18,Pelham City,Pelham Elementary School,Teachers,Total,51.2,20.5,40,7843050,Pelham Elementary School,100
2017-18,Pelham City,Pelham High School,Leaders,High Poverty,2.1,2.1,100,7840111,Pelham High School,100
2017-18,Pelham City,Pelham High School,Teachers,High Poverty,36.2,14.0,39,7840111,Pelham High School,100
2017-18,Pelham City,Pelham High School,Teachers,Total,36.2,14.0,39,7840111,Pelham High School,100
2017-18,Pickens County,Harmony Elementary School,Leaders,Not Applicable,2.0,0.0,0,6672054,Harmony Elementary School,100
2017-18,Pickens County,Harmony Elementary School,Teachers,Total,40.0,9.0,23,6672054,Harmony Elementary School,100
2017-18,Pickens County,Hill City Elementary School,Leaders,Not Applicable,2.0,1.0,50,7120103,Hill City Elementary School,100
2017-18,Pickens County,Hill City Elementary School,Teachers,Total,47.0,19.0,40,7120103,Hill City Elementary School,100
2017-18,Pickens County,Jasper Elementary School,Leaders,Not Applicable,2.0,2.0,100,6310203,Harper Elementary School,92
2017-18,Pickens County,Jasper Elementary School,Teachers,Total,32.0,5.0,16,6310203,Harper Elementary School,92
2017-18,Pickens County,Jasper Middle School,Leaders,Not Applicable,2.0,2.0,100,7120203,Jasper Middle School,100
2017-18,Pickens County,Jasper Middle School,Teachers,Total,38.9,11.5,30,7120203,Jasper Middle School,100
2017-18,Pickens County,Pickens County High School,Leaders,Low Poverty,4.9,2.9,59,7120198,Pickens County High School,100
2017-18,Pickens County,Pickens County High School,Teachers,Low Poverty,100.0,45.8,46,7120198,Pickens County High School,100
2017-18,Pickens County,Pickens County High School,Teachers,Total,100.0,45.8,46,7120198,Pickens County High School,100
2017-18,Pickens County,Pickens County Middle School,Leaders,Not Applicable,2.0,1.0,50,7140195,Pike County Middle School,92
2017-18,Pickens County,Pickens County Middle School,Teachers,Total,33.0,17.5,53,7140195,Pike County Middle School,92
2017-18,Pickens County,Pickens County- All Schools,Leaders,Low Poverty,4.9,2.9,59,7120198,Pickens County High School,85
2017-18,Pickens County,Pickens County- All Schools,Leaders,Total,16.9,10.9,64,7120198,Pickens County High School,85
2017-18,Pickens County,Pickens County- All Schools,Teachers,Low Poverty,100.9,44.3,44,7120198,Pickens County High School,85
2017-18,Pickens County,Pickens County- All Schools,Teachers,Total,311.4,113.8,37,7120198,Pickens County High School,85
2017-18,Pickens County,Tate Elementary School,Leaders,Not Applicable,2.0,2.0,100,7120303,Tate Elementary School,100
2017-18,Pickens County,Tate Elementary School,Teachers,Total,24.0,11.0,46,7120303,Tate Elementary School,100
2017-18,Pierce County,Blackshear Elementary School,Leaders,Not Applicable,3.0,2.0,67,7130297,Blackshear Elementary School,100
2017-18,Pierce County,Blackshear Elementary School,Teachers,Total,57.0,13.0,23,7130297,Blackshear Elementary School,100
2017-18,Pierce County,Midway Elementary School,Leaders,Not Applicable,2.0,0.0,0,6581052,Midway Elementary School,100
2017-18,Pierce County,Midway Elementary School,Teachers,Total,36.5,10.0,27,6581052,Midway Elementary School,100
2017-18,Pierce County,Patterson Elementary School,Leaders,Not Applicable,2.0,2.0,100,7134050,Patterson Elementary School,100
2017-18,Pierce County,Patterson Elementary School,Teachers,Total,31.5,8.0,25,7134050,Patterson Elementary School,100
2017-18,Pierce County,Pierce County High School,Leaders,Not Applicable,3.5,1.5,43,7130182,Pierce County High School,100
2017-18,Pierce County,Pierce County High School,Teachers,Total,66.2,27.1,41,7130182,Pierce County High School,100
2017-18,Pierce County,Pierce County Middle School,Leaders,Not Applicable,3.0,2.0,67,7130197,Pierce County Middle School,100
2017-18,Pierce County,Pierce County Middle School,Teachers,Total,61.8,17.0,28,7130197,Pierce County Middle School,100
2017-18,Pierce County,Pierce County- All Schools,Leaders,Total,13.5,7.5,56,7130182,Pierce County High School,84
2017-18,Pierce County,Pierce County- All Schools,Teachers,Total,251.7,73.9,29,7130182,Pierce County High School,84
2017-18,Pike County,Pike County Elementary School,Leaders,Low Poverty,2.0,0.0,0,7140101,Pike County Elementary School,100
2017-18,Pike County,Pike County Elementary School,Teachers,Low Poverty,48.0,10.0,21,7140101,Pike County Elementary School,100
2017-18,Pike County,Pike County Elementary School,Teachers,Total,48.0,10.0,21,7140101,Pike County Elementary School,100
2017-18,Pike County,Pike County High School,Leaders,Low Poverty,3.5,0.0,0,7140194,Pike County High School,100
2017-18,Pike County,Pike County High School,Teachers,Low Poverty,88.4,42.7,48,7140194,Pike County High School,100
2017-18,Pike County,Pike County High School,Teachers,Total,88.4,42.7,48,7140194,Pike County High School,100
2017-18,Pike County,Pike County Middle School,Leaders,Low Poverty,3.0,0.0,0,7140195,Pike County Middle School,100
2017-18,Pike County,Pike County Middle School,Teachers,Low Poverty,55.6,20.1,36,7140195,Pike County Middle School,100
2017-18,Pike County,Pike County Middle School,Teachers,Total,55.6,20.1,36,7140195,Pike County Middle School,100
2017-18,Pike County,Pike County Primary School,Leaders,Not Applicable,2.0,2.0,100,7140188,Pike County Primary School,100
2017-18,Pike County,Pike County Primary School,Teachers,Total,47.0,13.0,28,7140188,Pike County Primary School,100
2017-18,Pike County,Pike County- All Schools,Leaders,Low Poverty,8.5,0.0,0,7140194,Pike County High School,83
2017-18,Pike County,Pike County- All Schools,Leaders,Total,11.8,2.8,23,7140194,Pike County High School,83
2017-18,Pike County,Pike County- All Schools,Teachers,Low Poverty,182.0,62.8,34,7140194,Pike County High School,83
2017-18,Pike County,Pike County- All Schools,Teachers,Total,229.0,74.8,33,7140194,Pike County High School,83
2017-18,Pike County,Zebulon High School,Leaders,Not Applicable,0.8,0.8,100,7140296,Zebulon High School,100
2017-18,Polk County,Cedartown High School,Leaders,Not Applicable,3.5,2.0,57,7155050,Cedartown High School,100
2017-18,Polk County,Cedartown High School,Teachers,Total,87.5,51.0,58,7155050,Cedartown High School,100
2017-18,Polk County,Cedartown Middle School,Leaders,Not Applicable,3.0,2.0,67,7150103,Cedartown Middle School,100
2017-18,Polk County,Cedartown Middle School,Teachers,Total,73.7,39.0,53,7150103,Cedartown Middle School,100
2017-18,Polk County,Cherokee Elementary School,Leaders,Not Applicable,2.0,1.0,50,7150183,Cherokee Elementary School,100
2017-18,Polk County,Cherokee Elementary School,Teachers,Total,56.5,25.0,44,7150183,Cherokee Elementary School,100
2017-18,Polk County,Eastside Elementary School,Leaders,Not Applicable,2.0,0.0,0,6340282,Eastside Elementary School,100
2017-18,Polk County,Eastside Elementary School,Teachers,Total,58.2,20.0,34,6340282,Eastside Elementary School,100
2017-18,Polk County,Harpst Academy,Leaders,High Poverty,1.0,0.0,0,7150207,Harpst Academy,100
2017-18,Polk County,Harpst Academy,Teachers,High Poverty,9.5,7.5,79,7150207,Harpst Academy,100
2017-18,Polk County,Harpst Academy,Teachers,Total,9.5,7.5,79,7150207,Harpst Academy,100
2017-18,Polk County,Northside Elementary,Leaders,Not Applicable,2.0,2.0,100,6382056,Northside Elementary School,100
2017-18,Polk County,Northside Elementary,Teachers,Total,51.0,27.0,53,6382056,Northside Elementary School,100
2017-18,Polk County,Polk County- All Schools,Leaders,High Poverty,1.0,0.0,0,6370101,Cook County Middle School,77
2017-18,Polk County,Polk County- All Schools,Leaders,Total,25.5,11.5,45,6370101,Cook County Middle School,77
2017-18,Polk County,Polk County- All Schools,Teachers,High Poverty,9.5,7.5,79,6370101,Cook County Middle School,77
2017-18,Polk County,Polk County- All Schools,Teachers,Total,540.8,200.6,37,6370101,Cook County Middle School,77
2017-18,Polk County,Rockmart High School,Leaders,Not Applicable,3.5,1.0,29,7150102,Rockmart High School,100
2017-18,Polk County,Rockmart High School,Teachers,Total,60.2,45.7,76,7150102,Rockmart High School,100
2017-18,Polk County,Rockmart Middle School,Leaders,Not Applicable,2.0,1.0,50,7150104,Rockmart Middle School,100
2017-18,Polk County,Rockmart Middle School,Teachers,Total,57.1,20.0,35,7150104,Rockmart Middle School,100
2017-18,Polk County,Van Wert Elementary School,Leaders,Not Applicable,2.0,1.0,50,7150210,Van Wert Elementary School,100
2017-18,Polk County,Van Wert Elementary School,Teachers,Total,62.3,22.0,35,7150210,Van Wert Elementary School,100
2017-18,Polk County,Westside Elementary School,Leaders,Not Applicable,2.0,1.0,50,6345050,Westside Elementary School,100
2017-18,Polk County,Westside Elementary School,Teachers,Total,50.5,17.0,34,6345050,Westside Elementary School,100
2017-18,Polk County,Youngs Grove Elementary School,Leaders,Not Applicable,1.5,0.5,33,7150310,Youngs Grove Elementary School,100
2017-18,Polk County,Youngs Grove Elementary School,Teachers,Total,55.0,24.0,44,7150310,Youngs Grove Elementary School,100
2017-18,Pulaski County,Hawkinsville High School,Leaders,Not Applicable,1.0,0.0,0,7162050,Hawkinsville High School,100
2017-18,Pulaski County,Hawkinsville High School,Teachers,Total,33.2,14.0,42,7162050,Hawkinsville High School,100
2017-18,Pulaski County,Pulaski County Elementary School,Leaders,High Poverty,2.0,1.0,50,7163050,Pulaski County Elementary School,100
2017-18,Pulaski County,Pulaski County Elementary School,Teachers,High Poverty,44.0,17.0,39,7163050,Pulaski County Elementary School,100
2017-18,Pulaski County,Pulaski County Elementary School,Teachers,Total,44.0,17.0,39,7163050,Pulaski County Elementary School,100
2017-18,Pulaski County,Pulaski County Middle School,Leaders,Not Applicable,2.0,0.0,0,7160195,Pulaski County Middle School,100
2017-18,Pulaski County,Pulaski County Middle School,Teachers,Total,21.8,13.0,60,7160195,Pulaski County Middle School,100
2017-18,Pulaski County,Pulaski County- All Schools,Leaders,High Poverty,2.0,1.0,50,7160195,Pulaski County Middle School,81
2017-18,Pulaski County,Pulaski County- All Schools,Leaders,Total,5.5,1.0,18,7160195,Pulaski County Middle School,81
2017-18,Pulaski County,Pulaski County- All Schools,Teachers,High Poverty,44.0,15.0,34,7160195,Pulaski County Middle School,81
2017-18,Pulaski County,Pulaski County- All Schools,Teachers,Total,101.0,44.0,44,7160195,Pulaski County Middle School,81
2017-18,Putnam County,Putnam County Elementary School,Leaders,Not Applicable,2.0,1.0,50,7170113,Putnam County Elementary School,100
2017-18,Putnam County,Putnam County Elementary School,Teachers,Total,43.0,14.0,33,7170113,Putnam County Elementary School,100
2017-18,Putnam County,Putnam County High School,Leaders,Not Applicable,2.0,1.0,50,7170114,Putnam County High School,100
2017-18,Putnam County,Putnam County High School,Teachers,Total,53.5,27.5,51,7170114,Putnam County High School,100
2017-18,Putnam County,Putnam County Middle School,Leaders,Not Applicable,2.0,2.0,100,7170111,Putnam County Middle School,100
2017-18,Putnam County,Putnam County Middle School,Teachers,Total,45.5,21.0,46,7170111,Putnam County Middle School,100
2017-18,Putnam County,Putnam County Primary School,Leaders,Not Applicable,1.0,0.0,0,7170112,Putnam County Primary School,100
2017-18,Putnam County,Putnam County Primary School,Teachers,Total,68.0,14.0,21,7170112,Putnam County Primary School,100
2017-18,Putnam County,Putnam County- All Schools,Leaders,Total,7.0,4.0,57,7170114,Putnam County High School,84
2017-18,Putnam County,Putnam County- All Schools,Teachers,Total,211.0,77.5,37,7170114,Putnam County High School,84
2017-18,Quitman County,Quitman County Elementary,Leaders,High Poverty,1.5,1.0,67,7180199,Quitman County Elementary,100
2017-18,Quitman County,Quitman County Elementary,Teachers,High Poverty,20.0,13.0,65,7180199,Quitman County Elementary,100
